ID,from_node,to_node,distance,spend_tm
1003,16,27,14.72491904,14
1004,16,28,14.72491904,14
1005,16,29,27.10917234,27
1006,16,30,27.10917234,27
1007,16,31,35.15572637,35
1008,16,32,35.15572637,35
1009,16,33,10.68160588,10
1010,16,34,10.68160588,10
1011,16,35,15.31632589,15
1012,16,36,15.31632589,15
1013,16,37,41.78294062,41
1014,16,38,41.78294062,41
1015,16,39,37.40847919,37
1016,16,40,37.40847919,37
1017,16,41,35.05129654,35
1018,16,42,35.05129654,35
1019,16,43,32.4210165,32
1020,16,44,32.4210165,32
1021,16,45,24.05963098,24
1022,16,46,24.05963098,24
1023,16,47,18.21257785,18
1024,16,48,18.21257785,18
1025,16,49,21.15410048,21
1026,16,50,21.15410048,21
1027,16,51,42.14722875,42
1028,16,52,42.14722875,42
1029,16,53,14.00074776,14
1030,16,54,14.00074776,14
1031,16,55,17.26700433,17
1032,16,56,17.26700433,17
1033,16,57,8.509074043,8
1034,16,58,8.509074043,8
1035,16,59,16.22156526,16
1036,16,60,16.22156526,16
1037,16,61,7.919237465,7
1038,17,0,17.45193163,17
1039,17,1,32.994524,32
1040,17,2,32.994524,32
1041,17,3,8.922239955,8
1042,17,4,8.922239955,8
1043,17,5,29.58193299,29
1044,17,6,29.58193299,29
1045,17,7,11.58075717,11
1046,17,8,11.58075717,11
1047,17,9,21.43414554,21
1048,17,10,21.43414554,21
1049,17,11,17.95574472,17
1050,17,12,17.95574472,17
1051,17,13,6.717356248,6
1052,17,14,6.717356248,6
1053,17,15,11.5806138,11
1054,17,16,11.5806138,11
1055,17,18,0,0
1056,17,19,14.28463997,14
1057,17,20,14.28463997,14
1058,17,21,7.880016165,7
1059,17,22,7.880016165,7
1060,17,23,44.01785585,44
1061,17,24,44.01785585,44
1062,17,25,33.72786269,33
1063,17,26,33.72786269,33
1064,17,27,26.27405543,26
1065,17,28,26.27405543,26
1066,17,29,15.88503883,15
1067,17,30,15.88503883,15
1068,17,31,34.40606914,34
1069,17,32,34.40606914,34
1070,17,33,4.080429508,4
1071,17,34,4.080429508,4
1072,17,35,7.399633874,7
1073,17,36,7.399633874,7
1074,17,37,38.67716615,38
1075,17,38,38.67716615,38
1076,17,39,39.66081017,39
1077,17,40,39.66081017,39
1078,17,41,27.85490165,27
1079,17,42,27.85490165,27
1080,17,43,21.37139905,21
1081,17,44,21.37139905,21
1082,17,45,33.2232719,33
1083,17,46,33.2232719,33
1084,17,47,8.442316964,8
1085,17,48,8.442316964,8
1086,17,49,24.39857363,24
1087,17,50,24.39857363,24
1088,17,51,41.35159424,41
1089,17,52,41.35159424,41
1090,17,53,8.189123659,8
1091,17,54,8.189123659,8
1092,17,55,10.30257422,10
1093,17,56,10.30257422,10
1094,17,57,8.8297566,8
1095,17,58,8.8297566,8
1096,17,59,20.6883087,20
1097,17,60,20.6883087,20
1098,17,61,17.45193163,17
1099,18,0,17.45193163,17
1100,18,1,32.994524,32
1101,18,2,32.994524,32
1102,18,3,8.922239955,8
1103,18,4,8.922239955,8
1104,18,5,29.58193299,29
1105,18,6,29.58193299,29
1106,18,7,11.58075717,11
1107,18,8,11.58075717,11
1108,18,9,21.43414554,21
1109,18,10,21.43414554,21
1110,18,11,17.95574472,17
1111,18,12,17.95574472,17
1112,18,13,6.717356248,6
1113,18,14,6.717356248,6
1114,18,15,11.5806138,11
1115,18,16,11.5806138,11
1116,18,17,0,0
1117,18,19,14.28463997,14
1118,18,20,14.28463997,14
1119,18,21,7.880016165,7
1120,18,22,7.880016165,7
1121,18,23,44.01785585,44
1122,18,24,44.01785585,44
1123,18,25,33.72786269,33
1124,18,26,33.72786269,33
1125,18,27,26.27405543,26
1126,18,28,26.27405543,26
1127,18,29,15.88503883,15
1128,18,30,15.88503883,15
1129,18,31,34.40606914,34
1130,18,32,34.40606914,34
1131,18,33,4.080429508,4
1132,18,34,4.080429508,4
1133,18,35,7.399633874,7
1134,18,36,7.399633874,7
1135,18,37,38.67716615,38
1136,18,38,38.67716615,38
1137,18,39,39.66081017,39
1138,18,40,39.66081017,39
1139,18,41,27.85490165,27
1140,18,42,27.85490165,27
1141,18,43,21.37139905,21
1142,18,44,21.37139905,21
1143,18,45,33.2232719,33
1144,18,46,33.2232719,33
1145,18,47,8.442316964,8
1146,18,48,8.442316964,8
1147,18,49,24.39857363,24
1148,18,50,24.39857363,24
1149,18,51,41.35159424,41
1150,18,52,41.35159424,41
1151,18,53,8.189123659,8
1152,18,54,8.189123659,8
1153,18,55,10.30257422,10
1154,18,56,10.30257422,10
1155,18,57,8.8297566,8
1156,18,58,8.8297566,8
1157,18,59,20.6883087,20
1158,18,60,20.6883087,20
1159,18,61,17.45193163,17
1160,19,0,24.81209858,24
1161,19,1,19.40985745,19
1162,19,2,19.40985745,19
1163,19,3,6.729784875,6
1164,19,4,6.729784875,6
1165,19,5,17.99687791,17
1166,19,6,17.99687791,17
1167,19,7,16.66105624,16
1168,19,8,16.66105624,16
1169,19,9,22.17828465,22
1170,19,10,22.17828465,22
1171,19,11,6.058465767,6
1172,19,12,6.058465767,6
1173,19,13,12.13646506,12
1174,19,14,12.13646506,12
1175,19,15,16.89818656,16
1176,19,16,16.89818656,16
1177,19,17,14.28463997,14
1178,19,18,14.28463997,14
1179,19,20,0,0
1180,19,21,6.445841553,6
1181,19,22,6.445841553,6
1182,19,23,30.46658664,30
1183,19,24,30.46658664,30
1184,19,25,21.89417618,21
1185,19,26,21.89417618,21
1186,19,27,28.56672345,28
1187,19,28,28.56672345,28
1188,19,29,25.8554604,25
1189,19,30,25.8554604,25
1190,19,31,20.16059608,20
1191,19,32,20.16059608,20
1192,19,33,17.87699437,17
1193,19,34,17.87699437,17
1194,19,35,8.162576137,8
1195,19,36,8.162576137,8
1196,19,37,25.31634779,25
1197,19,38,25.31634779,25
1198,19,39,25.7417295,25
1199,19,40,25.7417295,25
1200,19,41,18.95384399,18
1201,19,42,18.95384399,18
1202,19,43,23.00678785,23
1203,19,44,23.00678785,23
1204,19,45,26.35925042,26
1205,19,46,26.35925042,26
1206,19,47,10.87809345,10
1207,19,48,10.87809345,10
1208,19,49,12.14948657,12
1209,19,50,12.14948657,12
1210,19,51,27.15315704,27
1211,19,52,27.15315704,27
1212,19,53,6.261564514,6
1213,19,54,6.261564514,6
1214,19,55,6.29617492,6
1215,19,56,6.29617492,6
1216,19,57,8.526355757,8
1217,19,58,8.526355757,8
1218,19,59,10.83538422,10
1219,19,60,10.83538422,10
1220,19,61,24.81209858,24
1221,20,0,24.81209858,24
1222,20,1,19.40985745,19
1223,20,2,19.40985745,19
1224,20,3,6.729784875,6
1225,20,4,6.729784875,6
1226,20,5,17.99687791,17
1227,20,6,17.99687791,17
1228,20,7,16.66105624,16
1229,20,8,16.66105624,16
1230,20,9,22.17828465,22
1231,20,10,22.17828465,22
1232,20,11,6.058465767,6
1233,20,12,6.058465767,6
1234,20,13,12.13646506,12
1235,20,14,12.13646506,12
1236,20,15,16.89818656,16
1237,20,16,16.89818656,16
1238,20,17,14.28463997,14
1239,20,18,14.28463997,14
1240,20,19,0,0
1241,20,21,6.445841553,6
1242,20,22,6.445841553,6
1243,20,23,30.46658664,30
1244,20,24,30.46658664,30
1245,20,25,21.89417618,21
1246,20,26,21.89417618,21
1247,20,27,28.56672345,28
1248,20,28,28.56672345,28
1249,20,29,25.8554604,25
1250,20,30,25.8554604,25
1251,20,31,20.16059608,20
1252,20,32,20.16059608,20
1253,20,33,17.87699437,17
1254,20,34,17.87699437,17
1255,20,35,8.162576137,8
1256,20,36,8.162576137,8
1257,20,37,25.31634779,25
1258,20,38,25.31634779,25
1259,20,39,25.7417295,25
1260,20,40,25.7417295,25
1261,20,41,18.95384399,18
1262,20,42,18.95384399,18
1263,20,43,23.00678785,23
1264,20,44,23.00678785,23
1265,20,45,26.35925042,26
1266,20,46,26.35925042,26
1267,20,47,10.87809345,10
1268,20,48,10.87809345,10
1269,20,49,12.14948657,12
1270,20,50,12.14948657,12
1271,20,51,27.15315704,27
1272,20,52,27.15315704,27
1273,20,53,6.261564514,6
1274,20,54,6.261564514,6
1275,20,55,6.29617492,6
1276,20,56,6.29617492,6
1277,20,57,8.526355757,8
1278,20,58,8.526355757,8
1279,20,59,10.83538422,10
1280,20,60,10.83538422,10
1281,20,61,24.81209858,24
1282,21,0,20.17785362,20
1283,21,1,25.59430838,25
1284,21,2,25.59430838,25
1285,21,3,2.66484603,2
1286,21,4,2.66484603,2
1287,21,5,23.14905488,23
1288,21,6,23.14905488,23
1289,21,7,12.27074051,12
1290,21,8,12.27074051,12
1291,21,9,21.19694523,21
1292,21,10,21.19694523,21
1293,21,11,10.98823159,10
1294,21,12,10.98823159,10
1295,21,13,6.708039837,6
1296,21,14,6.708039837,6
1297,21,15,12.44576463,12
1298,21,16,12.44576463,12
1299,21,17,7.880016165,7
1300,21,18,7.880016165,7
1301,21,19,6.445841553,6
1302,21,20,6.445841553,6
1303,21,22,0,0
1304,21,23,36.66556634,36
1305,21,24,36.66556634,36
1306,21,25,27.22841305,27
1307,21,26,27.22841305,27
1308,21,27,26.09761406,26
1309,21,28,26.09761406,26
1310,21,29,21.12678053,21
1311,21,30,21.12678053,21
1312,21,31,26.60603144,26
1313,21,32,26.60603144,26
1314,21,33,11.43814887,11
1315,21,34,11.43814887,11
1316,21,35,3.796883863,3
1317,21,36,3.796883863,3
1318,21,37,31.41804614,31
1319,21,38,31.41804614,31
1320,21,39,31.8437321,31
1321,21,40,31.8437321,31
1322,21,41,22.69860505,22
1323,21,42,22.69860505,22
1324,21,43,21.65695774,21
1325,21,44,21.65695774,21
1326,21,45,28.30370284,28
1327,21,46,28.30370284,28
1328,21,47,7.341191497,7
1329,21,48,7.341191497,7
1330,21,49,17.01053033,17
1331,21,50,17.01053033,17
1332,21,51,33.5919997,33
1333,21,52,33.5919997,33
1334,21,53,1.642464548,1
1335,21,54,1.642464548,1
1336,21,55,4.870772155,4
1337,21,56,4.870772155,4
1338,21,57,4.42022966,4
1339,21,58,4.42022966,4
1340,21,59,13.99547445,13
1341,21,60,13.99547445,13
1342,21,61,20.17785362,20
1343,22,0,20.17785362,20
1344,22,1,25.59430838,25
1345,22,2,25.59430838,25
1346,22,3,2.66484603,2
1347,22,4,2.66484603,2
1348,22,5,23.14905488,23
1349,22,6,23.14905488,23
1350,22,7,12.27074051,12
1351,22,8,12.27074051,12
1352,22,9,21.19694523,21
1353,22,10,21.19694523,21
1354,22,11,10.98823159,10
1355,22,12,10.98823159,10
1356,22,13,6.708039837,6
1357,22,14,6.708039837,6
1358,22,15,12.44576463,12
1359,22,16,12.44576463,12
1360,22,17,7.880016165,7
1361,22,18,7.880016165,7
1362,22,19,6.445841553,6
1363,22,20,6.445841553,6
1364,22,21,0,0
1365,22,23,36.66556634,36
1366,22,24,36.66556634,36
1367,22,25,27.22841305,27
1368,22,26,27.22841305,27
1369,22,27,26.09761406,26
1370,22,28,26.09761406,26
1371,22,29,21.12678053,21
1372,22,30,21.12678053,21
1373,22,31,26.60603144,26
1374,22,32,26.60603144,26
1375,22,33,11.43814887,11
1376,22,34,11.43814887,11
1377,22,35,3.796883863,3
1378,22,36,3.796883863,3
1379,22,37,31.41804614,31
1380,22,38,31.41804614,31
1381,22,39,31.8437321,31
1382,22,40,31.8437321,31
1383,22,41,22.69860505,22
1384,22,42,22.69860505,22
1385,22,43,21.65695774,21
1386,22,44,21.65695774,21
1387,22,45,28.30370284,28
1388,22,46,28.30370284,28
1389,22,47,7.341191497,7
1390,22,48,7.341191497,7
1391,22,49,17.01053033,17
1392,22,50,17.01053033,17
1393,22,51,33.5919997,33
1394,22,52,33.5919997,33
1395,22,53,1.642464548,1
1396,22,54,1.642464548,1
1397,22,55,4.870772155,4
1398,22,56,4.870772155,4
1399,22,57,4.42022966,4
1400,22,58,4.42022966,4
1401,22,59,13.99547445,13
1402,22,60,13.99547445,13
1403,22,61,20.17785362,20
1404,23,0,54.35492209,54
1405,23,1,11.07216948,11
1406,23,2,11.07216948,11
1407,23,3,37.16895603,37
1408,23,4,37.16895603,37
1409,23,5,16.1280148,16
1410,23,6,16.1280148,16
1411,23,7,46.42007085,46
1412,23,8,46.42007085,46
1413,23,9,37.5637804,37
1414,23,10,37.5637804,37
1415,23,11,26.08210367,26
1416,23,12,26.08210367,26
1417,23,13,42.56053179,42
1418,23,14,42.56053179,42
1419,23,15,46.68625239,46
1420,23,16,46.68625239,46
1421,23,17,44.01785585,44
1422,23,18,44.01785585,44
1423,23,19,30.46658664,30
1424,23,20,30.46658664,30
1425,23,21,36.66556634,36
1426,23,22,36.66556634,36
1427,23,24,0,0
1428,23,25,12.77788168,12
1429,23,26,12.77788168,12
1430,23,27,54.76509544,54
1431,23,28,54.76509544,54
1432,23,29,49.95893242,49
1433,23,30,49.95893242,49
1434,23,31,12.58406036,12
1435,23,32,12.58406036,12
1436,23,33,47.93958513,47
1437,23,34,47.93958513,47
1438,23,35,36.73738911,36
1439,23,36,36.73738911,36
1440,23,37,5.42837046,5
1441,23,38,5.42837046,5
1442,23,39,19.05197104,19
1443,23,40,19.05197104,19
1444,23,41,21.5611379,21
1445,23,42,21.5611379,21
1446,23,43,38.99785594,38
1447,23,44,38.99785594,38
1448,23,45,42.48661379,42
1449,23,46,42.48661379,42
1450,23,47,37.33459926,37
1451,23,48,37.33459926,37
1452,23,49,28.19858333,28
1453,23,50,28.19858333,28
1454,23,51,7.990144519,7
1455,23,52,7.990144519,7
1456,23,53,35.91777055,35
1457,23,54,35.91777055,35
1458,23,55,33.84479071,33
1459,23,56,33.84479071,33
1460,23,57,38.82162417,38
1461,23,58,38.82162417,38
1462,23,59,32.71984969,32
1463,23,60,32.71984969,32
1464,23,61,54.35492209,54
1465,24,0,54.35492209,54
1466,24,1,11.07216948,11
1467,24,2,11.07216948,11
1468,24,3,37.16895603,37
1469,24,4,37.16895603,37
1470,24,5,16.1280148,16
1471,24,6,16.1280148,16
1472,24,7,46.42007085,46
1473,24,8,46.42007085,46
1474,24,9,37.5637804,37
1475,24,10,37.5637804,37
1476,24,11,26.08210367,26
1477,24,12,26.08210367,26
1478,24,13,42.56053179,42
1479,24,14,42.56053179,42
1480,24,15,46.68625239,46
1481,24,16,46.68625239,46
1482,24,17,44.01785585,44
1483,24,18,44.01785585,44
1484,24,19,30.46658664,30
1485,24,20,30.46658664,30
1486,24,21,36.66556634,36
1487,24,22,36.66556634,36
1488,24,23,0,0
1489,24,25,12.77788168,12
1490,24,26,12.77788168,12
1491,24,27,54.76509544,54
1492,24,28,54.76509544,54
1493,24,29,49.95893242,49
1494,24,30,49.95893242,49
1495,24,31,12.58406036,12
1496,24,32,12.58406036,12
1497,24,33,47.93958513,47
1498,24,34,47.93958513,47
1499,24,35,36.73738911,36
1500,24,36,36.73738911,36
1501,24,37,5.42837046,5
1502,24,38,5.42837046,5
1503,24,39,19.05197104,19
1504,24,40,19.05197104,19
1505,24,41,21.5611379,21
1506,24,42,21.5611379,21
1507,24,43,38.99785594,38
1508,24,44,38.99785594,38
1509,24,45,42.48661379,42
1510,24,46,42.48661379,42
1511,24,47,37.33459926,37
1512,24,48,37.33459926,37
1513,24,49,28.19858333,28
1514,24,50,28.19858333,28
1515,24,51,7.990144519,7
1516,24,52,7.990144519,7
1517,24,53,35.91777055,35
1518,24,54,35.91777055,35
1519,24,55,33.84479071,33
1520,24,56,33.84479071,33
1521,24,57,38.82162417,38
1522,24,58,38.82162417,38
1523,24,59,32.71984969,32
1524,24,60,32.71984969,32
1525,24,61,54.35492209,54
1526,25,0,46.70627024,46
1527,25,1,7.499065336,7
1528,25,2,7.499065336,7
1529,25,3,28.43793558,28
1530,25,4,28.43793558,28
1531,25,5,4.146801907,4
1532,25,6,4.146801907,4
1533,25,7,38.55506897,38
1534,25,8,38.55506897,38
1535,25,9,24.79748758,24
1536,25,10,24.79748758,24
1537,25,11,16.25879374,16
1538,25,12,16.25879374,16
1539,25,13,33.74662023,33
1540,25,14,33.74662023,33
1541,25,15,38.79128081,38
1542,25,16,38.79128081,38
1543,25,17,33.72786269,33
1544,25,18,33.72786269,33
1545,25,19,21.89417618,21
1546,25,20,21.89417618,21
1547,25,21,27.22841305,27
1548,25,22,27.22841305,27
1549,25,23,12.77788168,12
1550,25,24,12.77788168,12
1551,25,26,0,0
1552,25,27,49.48931835,49
1553,25,28,49.48931835,49
1554,25,29,37.61984507,37
1555,25,30,37.61984507,37
1556,25,31,13.75323937,13
1557,25,32,13.75323937,13
1558,25,33,37.7917334,37
1559,25,34,37.7917334,37
1560,25,35,26.33336568,26
1561,25,36,26.33336568,26
1562,25,37,7.975663111,7
1563,25,38,7.975663111,7
1564,25,39,23.91569347,23
1565,25,40,23.91569347,23
1566,25,41,8.783277605,8
1567,25,42,8.783277605,8
1568,25,43,26.23222267,26
1569,25,44,26.23222267,26
1570,25,45,41.3499326,41
1571,25,46,41.3499326,41
1572,25,47,26.15657481,26
1573,25,48,26.15657481,26
1574,25,49,24.82736887,24
1575,25,50,24.82736887,24
1576,25,51,15.83176569,15
1577,25,52,15.83176569,15
1578,25,53,26.11629903,26
1579,25,54,26.11629903,26
1580,25,55,23.45014759,23
1581,25,56,23.45014759,23
1582,25,57,30.35874373,30
1583,25,58,30.35874373,30
1584,25,59,28.00885675,28
1585,25,60,28.00885675,28
1586,25,61,46.70627024,46
1587,26,0,46.70627024,46
1588,26,1,7.499065336,7
1589,26,2,7.499065336,7
1590,26,3,28.43793558,28
1591,26,4,28.43793558,28
1592,26,5,4.146801907,4
1593,26,6,4.146801907,4
1594,26,7,38.55506897,38
1595,26,8,38.55506897,38
1596,26,9,24.79748758,24
1597,26,10,24.79748758,24
1598,26,11,16.25879374,16
1599,26,12,16.25879374,16
1600,26,13,33.74662023,33
1601,26,14,33.74662023,33
1602,26,15,38.79128081,38
1603,26,16,38.79128081,38
1604,26,17,33.72786269,33
1605,26,18,33.72786269,33
1606,26,19,21.89417618,21
1607,26,20,21.89417618,21
1608,26,21,27.22841305,27
1609,26,22,27.22841305,27
1610,26,23,12.77788168,12
1611,26,24,12.77788168,12
1612,26,25,0,0
1613,26,27,49.48931835,49
1614,26,28,49.48931835,49
1615,26,29,37.61984507,37
1616,26,30,37.61984507,37
1617,26,31,13.75323937,13
1618,26,32,13.75323937,13
1619,26,33,37.7917334,37
1620,26,34,37.7917334,37
1621,26,35,26.33336568,26
1622,26,36,26.33336568,26
1623,26,37,7.975663111,7
1624,26,38,7.975663111,7
1625,26,39,23.91569347,23
1626,26,40,23.91569347,23
1627,26,41,8.783277605,8
1628,26,42,8.783277605,8
1629,26,43,26.23222267,26
1630,26,44,26.23222267,26
1631,26,45,41.3499326,41
1632,26,46,41.3499326,41
1633,26,47,26.15657481,26
1634,26,48,26.15657481,26
1635,26,49,24.82736887,24
1636,26,50,24.82736887,24
1637,26,51,15.83176569,15
1638,26,52,15.83176569,15
1639,26,53,26.11629903,26
1640,26,54,26.11629903,26
1641,26,55,23.45014759,23
1642,26,56,23.45014759,23
1643,26,57,30.35874373,30
1644,26,58,30.35874373,30
1645,26,59,28.00885675,28
1646,26,60,28.00885675,28
1647,26,61,46.70627024,46
1648,27,0,11.16383642,11
1649,27,1,44.83915308,44
1650,27,2,44.83915308,44
1651,27,3,23.64282547,23
1652,27,4,23.64282547,23
1653,27,5,45.98109726,45
1654,27,6,45.98109726,45
1655,27,7,14.75871582,14
1656,27,8,14.75871582,14
1657,27,9,46.82001822,46
1658,27,10,46.82001822,46
1659,27,11,34.61102251,34
1660,27,12,34.61102251,34
1661,27,13,20.45465515,20
1662,27,14,20.45465515,20
1663,27,15,14.72491904,14
1664,27,16,14.72491904,14
1665,27,17,26.27405543,26
1666,27,18,26.27405543,26
1667,27,19,28.56672345,28
1668,27,20,28.56672345,28
1669,27,21,26.09761406,26
1670,27,22,26.09761406,26
1671,27,23,54.76509544,54
1672,27,24,54.76509544,54
1673,27,25,49.48931835,49
1674,27,26,49.48931835,49
1675,27,28,0,0
1676,27,29,41.44003445,41
1677,27,30,41.44003445,41
1678,27,31,42.28000805,42
1679,27,32,42.28000805,42
1680,27,33,24.75926873,24
1681,27,34,24.75926873,24
1682,27,35,29.48436958,29
1683,27,36,29.48436958,29
1684,27,37,50.59314568,50
1685,27,38,50.59314568,50
1686,27,39,40.92131596,40
1687,27,40,40.92131596,40
1688,27,41,47.51967654,47
1689,27,42,47.51967654,47
1690,27,43,47.0375071,47
1691,27,44,47.0375071,47
1692,27,45,18.73178859,18
1693,27,46,18.73178859,18
1694,27,47,32.65607681,32
1695,27,48,32.65607681,32
1696,27,49,26.61352769,26
1697,27,50,26.61352769,26
1698,27,51,48.64663783,48
1699,27,52,48.64663783,48
1700,27,53,27.73877515,27
1701,27,54,27.73877515,27
1702,27,55,30.92871716,30
1703,27,56,30.92871716,30
1704,27,57,21.69281139,21
1705,27,58,21.69281139,21
1706,27,59,22.08831394,22
1707,27,60,22.08831394,22
1708,27,61,11.16383642,11
1709,28,0,11.16383642,11
1710,28,1,44.83915308,44
1711,28,2,44.83915308,44
1712,28,3,23.64282547,23
1713,28,4,23.64282547,23
1714,28,5,45.98109726,45
1715,28,6,45.98109726,45
1716,28,7,14.75871582,14
1717,28,8,14.75871582,14
1718,28,9,46.82001822,46
1719,28,10,46.82001822,46
1720,28,11,34.61102251,34
1721,28,12,34.61102251,34
1722,28,13,20.45465515,20
1723,28,14,20.45465515,20
1724,28,15,14.72491904,14
1725,28,16,14.72491904,14
1726,28,17,26.27405543,26
1727,28,18,26.27405543,26
1728,28,19,28.56672345,28
1729,28,20,28.56672345,28
1730,28,21,26.09761406,26
1731,28,22,26.09761406,26
1732,28,23,54.76509544,54
1733,28,24,54.76509544,54
1734,28,25,49.48931835,49
1735,28,26,49.48931835,49
1736,28,27,0,0
1737,28,29,41.44003445,41
1738,28,30,41.44003445,41
1739,28,31,42.28000805,42
1740,28,32,42.28000805,42
1741,28,33,24.75926873,24
1742,28,34,24.75926873,24
1743,28,35,29.48436958,29
1744,28,36,29.48436958,29
1745,28,37,50.59314568,50
1746,28,38,50.59314568,50
1747,28,39,40.92131596,40
1748,28,40,40.92131596,40
1749,28,41,47.51967654,47
1750,28,42,47.51967654,47
1751,28,43,47.0375071,47
1752,28,44,47.0375071,47
1753,28,45,18.73178859,18
1754,28,46,18.73178859,18
1755,28,47,32.65607681,32
1756,28,48,32.65607681,32
1757,28,49,26.61352769,26
1758,28,50,26.61352769,26
1759,28,51,48.64663783,48
1760,28,52,48.64663783,48
1761,28,53,27.73877515,27
1762,28,54,27.73877515,27
1763,28,55,30.92871716,30
1764,28,56,30.92871716,30
1765,28,57,21.69281139,21
1766,28,58,21.69281139,21
1767,28,59,22.08831394,22
1768,28,60,22.08831394,22
1769,28,61,11.16383642,11
1770,29,0,31.30512298,31
1771,29,1,39.97658255,39
1772,29,2,39.97658255,39
1773,29,3,23.33711295,23
1774,29,4,23.33711295,23
1775,29,5,33.86929543,33
1776,29,6,33.86929543,33
1777,29,7,27.16051854,27
1778,29,8,27.16051854,27
1779,29,9,14.93535238,14
1780,29,10,14.93535238,14
1781,29,11,26.06277434,26
1782,29,12,26.06277434,26
1783,29,13,22.58972223,22
1784,29,14,22.58972223,22
1785,29,15,27.10917234,27
1786,29,16,27.10917234,27
1787,29,17,15.88503883,15
1788,29,18,15.88503883,15
1789,29,19,25.8554604,25
1790,29,20,25.8554604,25
1791,29,21,21.12678053,21
1792,29,22,21.12678053,21
1793,29,23,49.95893242,49
1794,29,24,49.95893242,49
1795,29,25,37.61984507,37
1796,29,26,37.61984507,37
1797,29,27,41.44003445,41
1798,29,28,41.44003445,41
1799,29,30,0,0
1800,29,31,43.49107996,43
1801,29,32,43.49107996,43
1802,29,33,16.68165034,16
1803,29,34,16.68165034,16
1804,29,35,17.89928578,17
1805,29,36,17.89928578,17
1806,29,37,44.59609169,44
1807,29,38,44.59609169,44
1808,29,39,51.04910195,51
1809,29,40,51.04910195,51
1810,29,41,29.34710789,29
1811,29,42,29.34710789,29
1812,29,43,13.82928034,13
1813,29,44,13.82928034,13
1814,29,45,48.85842447,48
1815,29,46,48.85842447,48
1816,29,47,15.00663841,15
1817,29,48,15.00663841,15
1818,29,49,37.80778528,37
1819,29,50,37.80778528,37
1820,29,51,49.70612136,49
1821,29,52,49.70612136,49
1822,29,53,20.23707857,20
1823,29,54,20.23707857,20
1824,29,55,19.62522887,19
1825,29,56,19.62522887,19
1826,29,57,24.03130801,24
1827,29,58,24.03130801,24
1828,29,59,35.12222369,35
1829,29,60,35.12222369,35
1830,29,61,31.30512298,31
1831,30,0,31.30512298,31
1832,30,1,39.97658255,39
1833,30,2,39.97658255,39
1834,30,3,23.33711295,23
1835,30,4,23.33711295,23
1836,30,5,33.86929543,33
1837,30,6,33.86929543,33
1838,30,7,27.16051854,27
1839,30,8,27.16051854,27
1840,30,9,14.93535238,14
1841,30,10,14.93535238,14
1842,30,11,26.06277434,26
1843,30,12,26.06277434,26
1844,30,13,22.58972223,22
1845,30,14,22.58972223,22
1846,30,15,27.10917234,27
1847,30,16,27.10917234,27
1848,30,17,15.88503883,15
1849,30,18,15.88503883,15
1850,30,19,25.8554604,25
1851,30,20,25.8554604,25
1852,30,21,21.12678053,21
1853,30,22,21.12678053,21
1854,30,23,49.95893242,49
1855,30,24,49.95893242,49
1856,30,25,37.61984507,37
1857,30,26,37.61984507,37
1858,30,27,41.44003445,41
1859,30,28,41.44003445,41
1860,30,29,0,0
1861,30,31,43.49107996,43
1862,30,32,43.49107996,43
1863,30,33,16.68165034,16
1864,30,34,16.68165034,16
1865,30,35,17.89928578,17
1866,30,36,17.89928578,17
1867,30,37,44.59609169,44
1868,30,38,44.59609169,44
1869,30,39,51.04910195,51
1870,30,40,51.04910195,51
1871,30,41,29.34710789,29
1872,30,42,29.34710789,29
1873,30,43,13.82928034,13
1874,30,44,13.82928034,13
1875,30,45,48.85842447,48
1876,30,46,48.85842447,48
1877,30,47,15.00663841,15
1878,30,48,15.00663841,15
1879,30,49,37.80778528,37
1880,30,50,37.80778528,37
1881,30,51,49.70612136,49
1882,30,52,49.70612136,49
1883,30,53,20.23707857,20
1884,30,54,20.23707857,20
1885,30,55,19.62522887,19
1886,30,56,19.62522887,19
1887,30,57,24.03130801,24
1888,30,58,24.03130801,24
1889,30,59,35.12222369,35
1890,30,60,35.12222369,35
1891,30,61,31.30512298,31
1892,31,0,42.56910176,42
1893,31,1,6.278819828,6
1894,31,2,6.278819828,6
1895,31,3,26.50456689,26
1896,31,4,26.50456689,26
1897,31,5,13.81814138,13
1898,31,6,13.81814138,13
1899,31,7,34.87973235,34
1900,31,8,34.87973235,34
1901,31,9,33.91702314,33
1902,31,10,33.91702314,33
1903,31,11,17.53952151,17
1904,31,12,17.53952151,17
1905,31,13,31.71893289,31
1906,31,14,31.71893289,31
1907,31,15,35.15572637,35
1908,31,16,35.15572637,35
1909,31,17,34.40606914,34
1910,31,18,34.40606914,34
1911,31,19,20.16059608,20
1912,31,20,20.16059608,20
1913,31,21,26.60603144,26
1914,31,22,26.60603144,26
1915,31,23,12.58406036,12
1916,31,24,12.58406036,12
1917,31,25,13.75323937,13
1918,31,26,13.75323937,13
1919,31,27,42.28000805,42
1920,31,28,42.28000805,42
1921,31,29,43.49107996,43
1922,31,30,43.49107996,43
1923,31,32,0,0
1924,31,33,38.03477746,38
1925,31,34,38.03477746,38
1926,31,35,27.64739985,27
1927,31,36,27.64739985,27
1928,31,37,9.483752513,9
1929,31,38,9.483752513,9
1930,31,39,10.24130171,10
1931,31,40,10.24130171,10
1932,31,41,19.97792846,19
1933,31,42,19.97792846,19
1934,31,43,35.25638672,35
1935,31,44,35.25638672,35
1936,31,45,30.20332232,30
1937,31,46,30.20332232,30
1938,31,47,29.19846749,29
